Gene name,Gene stable ID version,Human gene stable ID,Human gene name,Human homology type,%id. target Human gene identical to query gene,%id. query gene identical to target Human gene,Human Gene-order conservation score,"Human orthology confidence [0 low, 1 high]",Mouse gene stable ID,Mouse gene name,Mouse homology type,%id. target Mouse gene identical to query gene,%id. query gene identical to target Mouse gene,Mouse Gene-order conservation score,"Mouse orthology confidence [0 low, 1 high]"
MYOZ3,ENSCJAG00000020967.5,ENSG00000164591,MYOZ3,ortholog_one2one,89.9225,92.4303,100.0,1.0,ENSMUSG00000049173,Myoz3,ortholog_one2one,70.5426,74.2857,100.0,1.0
MYPN,ENSCJAG00000019196.5,ENSG00000138347,MYPN,ortholog_one2one,96.9697,96.9697,100.0,1.0,ENSMUSG00000020067,Mypn,ortholog_one2one,87.803,88.1369,100.0,1.0
MYPOP,ENSCJAG00000063769.2,ENSG00000176182,MYPOP,ortholog_one2one,96.2312,95.99,100.0,1.0,ENSMUSG00000048481,Mypop,ortholog_one2one,84.4221,85.4962,100.0,1.0
MYRFL,ENSCJAG00000037154.4,ENSG00000166268,MYRFL,ortholog_one2one,92.0879,92.0879,100.0,1.0,ENSMUSG00000034057,Myrfl,ortholog_one2one,79.011,79.5354,100.0,1.0
MYRIP,ENSCJAG00000009611.5,ENSG00000170011,MYRIP,ortholog_one2one,92.3341,93.9464,75.0,1.0,ENSMUSG00000041794,Myrip,ortholog_one2one,76.7735,78.3878,100.0,1.0
MYSM1,ENSCJAG00000016020.5,ENSG00000162601,MYSM1,ortholog_one2one,89.9093,95.7729,100.0,1.0,ENSMUSG00000062627,Mysm1,ortholog_one2one,73.5828,79.243,50.0,0.0
MYT1,ENSCJAG00000046790.3,ENSG00000196132,MYT1,ortholog_one2one,89.6404,93.3988,50.0,1.0,ENSMUSG00000010505,Myt1,ortholog_one2one,83.5616,83.4902,75.0,1.0
MYT1L,ENSCJAG00000007286.6,ENSG00000186487,MYT1L,ortholog_one2one,97.351,99.1568,100.0,1.0,ENSMUSG00000061911,Myt1l,ortholog_one2one,93.1291,94.7767,100.0,1.0
MZB1,ENSCJAG00000007055.4,ENSG00000170476,MZB1,ortholog_one2one,87.3016,87.3016,100.0,1.0,ENSMUSG00000024353,Mzb1,ortholog_one2one,71.4286,71.8085,100.0,1.0
MZF1,ENSCJAG00000066175.2,ENSG00000099326,MZF1,ortholog_one2one,94.8229,94.8229,50.0,1.0,ENSMUSG00000030380,Mzf1,ortholog_one2one,82.6975,74.57,50.0,0.0
MZT1,ENSCJAG00000079180.1,ENSG00000204899,MZT1,ortholog_one2one,100.0,100.0,75.0,1.0,ENSMUSG00000033186,Mzt1,ortholog_one2one,87.8049,92.3077,75.0,1.0
N4BP1,ENSCJAG00000012640.4,ENSG00000102921,N4BP1,ortholog_one2one,95.7589,95.7589,100.0,1.0,ENSMUSG00000031652,N4bp1,ortholog_one2one,81.25,81.523,100.0,1.0
N4BP2,ENSCJAG00000019411.5,ENSG00000078177,N4BP2,ortholog_one2one,91.5158,91.4124,100.0,1.0,ENSMUSG00000037795,N4bp2,ortholog_one2one,66.7421,70.3218,100.0,1.0
N4BP2L1,ENSCJAG00000018453.5,ENSG00000139597,N4BP2L1,ortholog_one2one,95.4733,95.4733,100.0,1.0,ENSMUSG00000041132,N4bp2l1,ortholog_one2one,81.4815,83.1933,100.0,1.0
N4BP3,ENSCJAG00000036435.4,ENSG00000145911,N4BP3,ortholog_one2one,96.3031,95.7721,50.0,1.0,ENSMUSG00000001053,N4bp3,ortholog_one2one,91.1275,91.8063,50.0,0.0
N6AMT1,ENSCJAG00000047026.3,ENSG00000156239,N6AMT1,ortholog_one2one,73.5683,78.0374,0.0,1.0,ENSMUSG00000044442,N6amt1,ortholog_one2one,72.2467,76.6355,100.0,1.0
NAA10,ENSCJAG00000014506.4,ENSG00000102030,NAA10,ortholog_one2one,98.2979,98.2979,75.0,1.0,ENSMUSG00000031388,Naa10,ortholog_one2one,95.7447,95.7447,100.0,1.0
NAA11,ENSCJAG00000023110.4,ENSG00000156269,NAA11,ortholog_one2one,92.5764,92.5764,100.0,1.0,,,,,,,
NAA15,ENSCJAG00000003095.5,ENSG00000164134,NAA15,ortholog_one2one,99.3072,99.3072,100.0,1.0,ENSMUSG00000063273,Naa15,ortholog_one2one,98.3834,98.4971,100.0,1.0
NAA16,ENSCJAG00000017696.5,ENSG00000172766,NAA16,ortholog_one2one,97.2222,97.2222,100.0,1.0,ENSMUSG00000022020,Naa16,ortholog_one2one,87.6157,87.6157,100.0,1.0
NAA25,ENSCJAG00000012131.5,ENSG00000111300,NAA25,ortholog_one2one,98.6626,98.6626,100.0,1.0,ENSMUSG00000042719,Naa25,ortholog_one2one,92.9012,92.9012,100.0,1.0
NAA30,ENSCJAG00000018629.5,ENSG00000139977,NAA30,ortholog_one2one,79.4872,85.6354,100.0,1.0,ENSMUSG00000036282,Naa30,ortholog_one2one,70.5128,75.1366,100.0,1.0
NAA35,ENSCJAG00000014933.5,ENSG00000135040,NAA35,ortholog_one2one,92.1875,97.6552,75.0,1.0,ENSMUSG00000021555,Naa35,ortholog_one2one,90.1042,95.4483,75.0,1.0
NAA38,ENSCJAG00000014843.5,ENSG00000183011,NAA38,ortholog_one2one,58.9595,81.6,100.0,1.0,ENSMUSG00000059278,Naa38,ortholog_one2one,56.6474,78.4,100.0,1.0
NAA40,ENSCJAG00000018311.5,ENSG00000110583,NAA40,ortholog_one2one,98.7342,98.7342,100.0,1.0,ENSMUSG00000024764,Naa40,ortholog_one2one,98.3122,98.3122,100.0,1.0
NAA60,ENSCJAG00000019645.5,ENSG00000122390,NAA60,ortholog_one2one,83.4677,85.5372,100.0,1.0,ENSMUSG00000005982,Naa60,ortholog_one2one,81.4516,83.4711,100.0,1.0
NAAA,ENSCJAG00000014374.5,ENSG00000138744,NAAA,ortholog_one2one,91.2921,90.5293,100.0,1.0,ENSMUSG00000029413,Naaa,ortholog_one2one,78.0899,76.7956,100.0,1.0
NAALAD2,ENSCJAG00000000859.5,ENSG00000077616,NAALAD2,ortholog_one2one,86.3081,95.4054,75.0,1.0,ENSMUSG00000043943,Naalad2,ortholog_one2one,79.4621,83.5476,75.0,1.0
NAALADL1,ENSCJAG00000002515.5,ENSG00000168060,NAALADL1,ortholog_one2one,93.5135,93.5135,100.0,1.0,ENSMUSG00000054999,Naaladl1,ortholog_one2one,81.2162,80.6711,100.0,1.0
NAALADL2,ENSCJAG00000031211.4,ENSG00000177694,NAALADL2,ortholog_one2one,89.4541,90.6918,75.0,1.0,ENSMUSG00000102758,Naaladl2,ortholog_one2one,74.1936,75.2201,50.0,0.0
NAB1,ENSCJAG00000005748.5,ENSG00000138386,NAB1,ortholog_one2one,95.2381,98.5626,100.0,1.0,ENSMUSG00000002881,Nab1,ortholog_one2one,89.2857,92.5926,100.0,1.0
NAB2,ENSCJAG00000010414.4,ENSG00000166886,NAB2,ortholog_one2one,99.619,99.619,100.0,1.0,ENSMUSG00000025402,Nab2,ortholog_one2one,95.619,95.619,100.0,1.0
NABP1,ENSCJAG00000082844.1,ENSG00000173559,NABP1,ortholog_one2one,95.098,95.098,50.0,1.0,ENSMUSG00000026107,Nabp1,ortholog_one2one,80.8824,83.3333,75.0,1.0
NABP2,ENSCJAG00000011455.4,ENSG00000139579,NABP2,ortholog_one2one,98.1043,98.1043,100.0,1.0,ENSMUSG00000025374,Nabp2,ortholog_one2one,92.891,85.9649,100.0,1.0
NACAD,ENSCJAG00000081169.1,ENSG00000136274,NACAD,ortholog_one2one,76.3871,75.8003,100.0,1.0,ENSMUSG00000041073,Nacad,ortholog_one2one,49.4839,50.9973,100.0,0.0
NACC1,ENSCJAG00000043018.2,ENSG00000160877,NACC1,ortholog_one2one,99.241,99.241,100.0,1.0,ENSMUSG00000001910,Nacc1,ortholog_one2one,87.4763,89.6887,100.0,1.0
NACC2,ENSCJAG00000010665.4,ENSG00000148411,NACC2,ortholog_one2one,96.9336,96.9336,100.0,1.0,ENSMUSG00000026932,Nacc2,ortholog_one2one,91.9932,92.1502,100.0,1.0
NADK,ENSCJAG00000010843.5,ENSG00000008130,NADK,ortholog_one2one,95.3333,96.1883,100.0,1.0,ENSMUSG00000029063,Nadk,ortholog_one2one,88.6667,90.8884,100.0,1.0
NADK2,ENSCJAG00000018248.5,ENSG00000152620,NADK2,ortholog_one2one,93.3333,98.19,100.0,1.0,ENSMUSG00000022253,Nadk2,ortholog_one2one,90.3226,92.9204,100.0,1.0
NAE1,ENSCJAG00000016658.5,ENSG00000159593,NAE1,ortholog_one2one,96.4618,97.0037,100.0,1.0,ENSMUSG00000031878,Nae1,ortholog_one2one,95.1583,95.6929,100.0,1.0
NAF1,ENSCJAG00000012406.5,ENSG00000145414,NAF1,ortholog_one2one,94.5344,94.5344,100.0,1.0,ENSMUSG00000014907,Naf1,ortholog_one2one,73.2794,60.6365,50.0,0.0
NAGA,ENSCJAG00000002338.5,ENSG00000198951,NAGA,ortholog_one2one,94.8905,94.8905,100.0,1.0,ENSMUSG00000022453,Naga,ortholog_one2one,82.2384,81.4458,100.0,1.0
NAGK,ENSCJAG00000019403.5,ENSG00000124357,NAGK,ortholog_one2one,84.5361,95.3488,75.0,1.0,ENSMUSG00000034744,Nagk,ortholog_one2one,79.6392,85.5956,50.0,0.0
NAGLU,ENSCJAG00000038325.3,ENSG00000108784,NAGLU,ortholog_one2one,93.2615,93.1359,50.0,1.0,ENSMUSG00000001751,Naglu,ortholog_one2one,81.8059,82.138,50.0,0.0
NAGPA,ENSCJAG00000019998.6,ENSG00000103174,NAGPA,ortholog_one2one,92.6214,92.6214,75.0,1.0,ENSMUSG00000023143,Nagpa,ortholog_one2one,80.7767,80.4642,100.0,1.0
NAGS,ENSCJAG00000010358.5,ENSG00000161653,NAGS,ortholog_one2one,93.633,93.633,100.0,1.0,ENSMUSG00000048217,Nags,ortholog_one2one,85.7678,86.907,100.0,1.0
NAIF1,ENSCJAG00000047246.3,ENSG00000171169,NAIF1,ortholog_one2one,98.1651,98.1651,100.0,1.0,ENSMUSG00000039164,Naif1,ortholog_one2one,93.2722,93.2722,100.0,1.0
NALCN,ENSCJAG00000021036.5,ENSG00000102452,NALCN,ortholog_one2one,97.5253,99.7699,100.0,1.0,ENSMUSG00000000197,Nalcn,ortholog_one2one,96.3442,98.5049,100.0,1.0
NALF1,ENSCJAG00000014696.5,ENSG00000204442,NALF1,ortholog_one2one,93.4461,96.5066,100.0,1.0,ENSMUSG00000079157,Nalf1,ortholog_one2one,86.8922,88.0086,100.0,1.0
NALF2,ENSCJAG00000012571.5,ENSG00000130054,NALF2,ortholog_one2one,96.1864,96.1864,100.0,1.0,ENSMUSG00000071719,Nalf2,ortholog_one2one,92.7966,92.9936,75.0,1.0
NAMPT,ENSCJAG00000048544.3,ENSG00000105835,NAMPT,ortholog_one2one,93.3063,93.6864,100.0,1.0,ENSMUSG00000020572,Nampt,ortholog_one2one,94.7262,95.112,100.0,1.0
NANOS1,ENSCJAG00000044351.3,ENSG00000188613,NANOS1,ortholog_one2one,67.0702,94.863,100.0,1.0,ENSMUSG00000072437,Nanos1,ortholog_one2one,53.0266,82.0225,100.0,1.0
NANOS2,ENSCJAG00000012141.3,ENSG00000188425,NANOS2,ortholog_one2one,88.6525,90.5797,100.0,1.0,ENSMUSG00000051965,Nanos2,ortholog_one2one,67.3759,69.8529,100.0,1.0
NANOS3,ENSCJAG00000004388.5,ENSG00000187556,NANOS3,ortholog_one2one,92.2156,80.2083,100.0,1.0,ENSMUSG00000056155,Nanos3,ortholog_one2one,74.8503,70.2247,100.0,1.0
NANP,ENSCJAG00000048461.3,ENSG00000170191,NANP,ortholog_one2one,82.0946,97.9839,75.0,1.0,ENSMUSG00000053916,Nanp,ortholog_one2one,78.0405,93.1452,50.0,0.0
NANS,ENSCJAG00000010966.5,ENSG00000095380,NANS,ortholog_one2one,98.3287,98.3287,100.0,1.0,ENSMUSG00000028334,Nans,ortholog_one2one,94.1504,94.1504,100.0,1.0
NAP1L1,ENSCJAG00000001115.5,ENSG00000187109,NAP1L1,ortholog_one2one,99.7442,99.7442,100.0,1.0,ENSMUSG00000058799,Nap1l1,ortholog_one2many,98.4655,98.4655,100.0,1.0
NAP1L3,ENSCJAG00000072661.1,ENSG00000186310,NAP1L3,ortholog_one2one,78.9842,89.1304,50.0,1.0,ENSMUSG00000055733,Nap1l3,ortholog_one2one,68.6515,72.0588,25.0,0.0
NAP1L4,ENSCJAG00000011636.5,ENSG00000205531,NAP1L4,ortholog_one2one,89.4207,94.6667,100.0,1.0,ENSMUSG00000059119,Nap1l4,ortholog_one2one,87.9093,90.4145,100.0,1.0
NAP1L5,ENSCJAG00000068187.2,ENSG00000177432,NAP1L5,ortholog_one2one,93.956,93.956,100.0,1.0,ENSMUSG00000055430,Nap1l5,ortholog_one2one,63.7363,74.359,75.0,1.0
NAPA,ENSCJAG00000042205.3,ENSG00000105402,NAPA,ortholog_one2one,84.4444,90.1695,100.0,1.0,ENSMUSG00000006024,Napa,ortholog_one2one,84.7619,90.5085,100.0,1.0
NAPB,ENSCJAG00000000712.5,ENSG00000125814,NAPB,ortholog_one2one,98.6755,100.0,100.0,1.0,ENSMUSG00000027438,Napb,ortholog_one2one,98.6755,100.0,100.0,1.0
NAPEPLD,ENSCJAG00000021207.4,ENSG00000161048,NAPEPLD,ortholog_one2one,79.4118,89.313,100.0,1.0,ENSMUSG00000044968,Napepld,ortholog_one2one,72.6244,81.0606,100.0,1.0
NAPG,ENSCJAG00000004590.5,ENSG00000134265,NAPG,ortholog_one2one,100.0,100.0,100.0,1.0,ENSMUSG00000024581,Napg,ortholog_one2one,95.1923,84.136,25.0,0.0
NAPRT,ENSCJAG00000047504.3,ENSG00000147813,NAPRT,ortholog_one2one,79.2994,92.5651,100.0,1.0,ENSMUSG00000022574,Naprt,ortholog_one2one,71.0191,82.8996,100.0,1.0
NAPSA,ENSCJAG00000004417.4,ENSG00000131400,NAPSA,ortholog_one2one,75.4797,84.2857,100.0,1.0,ENSMUSG00000002204,Napsa,ortholog_one2one,58.6354,65.6325,100.0,1.0
NARF,ENSCJAG00000017926.5,ENSG00000141562,NARF,ortholog_one2one,87.2984,94.9561,100.0,1.0,ENSMUSG00000000056,Narf,ortholog_one2one,77.0161,82.684,100.0,1.0
NARS1,ENSCJAG00000003837.5,ENSG00000134440,NARS1,ortholog_one2one,93.4545,93.7956,100.0,1.0,ENSMUSG00000024587,Nars,ortholog_one2one,92.5455,91.0555,100.0,1.0
NASP,ENSCJAG00000013641.5,ENSG00000132780,NASP,ortholog_one2one,93.9355,92.3858,100.0,1.0,ENSMUSG00000028693,Nasp,ortholog_one2one,78.7097,78.9133,75.0,1.0
NAT1,ENSCJAG00000003066.4,ENSG00000171428,NAT1,ortholog_one2one,85.1735,93.1034,100.0,1.0,ENSMUSG00000056426,Nat3,ortholog_one2many,62.776,68.6207,50.0,0.0
NAT10,ENSCJAG00000010585.4,ENSG00000135372,NAT10,ortholog_one2one,97.1014,98.0488,100.0,1.0,ENSMUSG00000027185,Nat10,ortholog_one2one,94.3961,95.4102,100.0,1.0
NAT14,ENSCJAG00000041401.2,ENSG00000090971,NAT14,ortholog_one2one,98.0583,98.0583,100.0,1.0,ENSMUSG00000035285,Nat14,ortholog_one2one,94.1748,94.1748,100.0,1.0
NAT16,ENSCJAG00000015983.3,ENSG00000167011,NAT16,ortholog_one2one,95.664,95.664,100.0,1.0,,,,,,,
NAT8L,ENSCJAG00000014504.5,ENSG00000185818,NAT8L,ortholog_one2one,98.6755,98.6755,100.0,1.0,ENSMUSG00000048142,Nat8l,ortholog_one2one,92.7152,93.6455,100.0,1.0
NAT9,ENSCJAG00000041547.3,ENSG00000109065,NAT9,ortholog_one2one,78.5425,93.7198,100.0,1.0,ENSMUSG00000015542,Nat9,ortholog_one2one,67.2065,68.8797,100.0,1.0
NATD1,ENSCJAG00000070596.1,ENSG00000274180,NATD1,ortholog_one2one,99.115,99.115,100.0,1.0,ENSMUSG00000018931,Natd1,ortholog_one2one,89.3805,91.8182,100.0,1.0
NAV1,ENSCJAG00000005585.5,ENSG00000134369,NAV1,ortholog_one2one,98.7824,86.2292,100.0,1.0,ENSMUSG00000009418,Nav1,ortholog_one2one,92.8534,83.6034,100.0,1.0
NAV2,ENSCJAG00000006739.5,ENSG00000166833,NAV2,ortholog_one2one,97.4715,98.3944,100.0,1.0,ENSMUSG00000052512,Nav2,ortholog_one2one,92.2512,93.0099,75.0,1.0
NAV3,ENSCJAG00000019176.5,ENSG00000067798,NAV3,ortholog_one2one,98.239,98.239,100.0,1.0,ENSMUSG00000020181,Nav3,ortholog_one2one,92.7044,93.4489,100.0,1.0
NAXD,ENSCJAG00000014207.5,ENSG00000213995,NAXD,ortholog_one2one,86.4553,91.1854,100.0,1.0,ENSMUSG00000031505,Naxd,ortholog_one2one,77.5216,73.6986,100.0,1.0
NAXE,ENSCJAG00000006018.5,ENSG00000163382,NAXE,ortholog_one2one,88.2736,94.0972,100.0,1.0,ENSMUSG00000028070,Naxe,ortholog_one2one,83.0619,90.4255,100.0,1.0
NBAS,ENSCJAG00000007028.5,ENSG00000151779,NBAS,ortholog_one2one,95.1497,95.1497,100.0,1.0,ENSMUSG00000020576,Nbas,ortholog_one2one,84.4369,84.9745,100.0,1.0
NBEA,ENSCJAG00000018225.5,ENSG00000172915,NBEA,ortholog_one2one,99.4231,98.753,100.0,1.0,ENSMUSG00000027799,Nbea,ortholog_one2one,97.2514,97.6158,75.0,1.0
NBEAL1,ENSCJAG00000031696.4,ENSG00000144426,NBEAL1,ortholog_one2one,96.7706,95.74,100.0,1.0,ENSMUSG00000073664,Nbeal1,ortholog_one2one,89.2353,89.4345,100.0,1.0
NBEAL2,ENSCJAG00000002284.5,ENSG00000160796,NBEAL2,ortholog_one2one,95.4909,95.3522,100.0,1.0,ENSMUSG00000056724,Nbeal2,ortholog_one2one,87.7091,87.7091,100.0,1.0
NBL1,ENSCJAG00000006699.5,ENSG00000158747,NBL1,ortholog_one2one,82.4074,98.3425,100.0,1.0,ENSMUSG00000041120,Nbl1,ortholog_one2one,77.3148,93.8202,100.0,1.0
NBN,ENSCJAG00000000205.5,ENSG00000104320,NBN,ortholog_one2one,90.3743,89.6552,100.0,1.0,ENSMUSG00000028224,Nbn,ortholog_one2one,69.5187,69.241,100.0,1.0
NBR1,ENSCJAG00000012878.5,ENSG00000188554,NBR1,ortholog_one2one,94.1848,93.8923,100.0,1.0,ENSMUSG00000017119,Nbr1,ortholog_one2one,84.9429,82.7935,100.0,1.0
NCALD,ENSCJAG00000062445.2,ENSG00000104490,NCALD,ortholog_one2one,77.4194,99.4819,100.0,1.0,ENSMUSG00000051359,Ncald,ortholog_one2one,77.4194,99.4819,100.0,1.0
NCAM1,ENSCJAG00000012342.5,ENSG00000149294,NCAM1,ortholog_one2one,72.3627,96.7366,100.0,1.0,ENSMUSG00000039542,Ncam1,ortholog_one2one,88.2302,92.9293,100.0,1.0
NCAM2,ENSCJAG00000013717.6,ENSG00000154654,NCAM2,ortholog_one2one,94.6199,96.6547,100.0,1.0,ENSMUSG00000022762,Ncam2,ortholog_one2one,90.2924,92.2342,100.0,1.0
NCAN,ENSCJAG00000008512.5,ENSG00000130287,NCAN,ortholog_one2one,90.3933,90.4618,100.0,1.0,ENSMUSG00000002341,Ncan,ortholog_one2one,66.1876,69.0063,75.0,1.0
NCAPD2,ENSCJAG00000007561.6,ENSG00000010292,NCAPD2,ortholog_one2one,95.9315,95.9315,100.0,1.0,ENSMUSG00000038252,Ncapd2,ortholog_one2one,85.8672,86.4224,75.0,1.0
NCAPD3,ENSCJAG00000019563.5,ENSG00000151503,NCAPD3,ortholog_one2one,90.3796,92.1896,50.0,1.0,ENSMUSG00000035024,Ncapd3,ortholog_one2one,71.0079,72.0452,100.0,1.0
NCAPG,ENSCJAG00000012738.4,ENSG00000109805,NCAPG,ortholog_one2one,95.2663,95.1724,100.0,1.0,ENSMUSG00000015880,Ncapg,ortholog_one2one,82.0513,82.8685,100.0,1.0
NCAPG2,ENSCJAG00000015156.5,ENSG00000146918,NCAPG2,ortholog_one2one,87.7063,93.0009,100.0,1.0,ENSMUSG00000042029,Ncapg2,ortholog_one2one,73.5149,78.2953,75.0,1.0
NCAPH,ENSCJAG00000007660.4,ENSG00000121152,NCAPH,ortholog_one2one,95.2066,77.7328,100.0,1.0,ENSMUSG00000034906,Ncaph,ortholog_one2one,78.3471,64.8427,50.0,0.0
NCAPH2,ENSCJAG00000019155.6,ENSG00000025770,NCAPH2,ortholog_one2one,85.129,92.7273,100.0,1.0,ENSMUSG00000008690,Ncaph2,ortholog_one2one,71.7754,77.7961,100.0,1.0
NCBP1,ENSCJAG00000010840.5,ENSG00000136937,NCBP1,ortholog_one2one,99.7468,99.7468,100.0,1.0,ENSMUSG00000028330,Ncbp1,ortholog_one2one,97.9747,97.9747,100.0,1.0
NCBP2,ENSCJAG00000039693.2,ENSG00000114503,NCBP2,ortholog_one2one,100.0,100.0,100.0,1.0,ENSMUSG00000022774,Ncbp2,ortholog_one2one,85.8974,81.2121,100.0,1.0
NCBP2AS2,ENSCJAG00000042375.2,ENSG00000270170,NCBP2AS2,ortholog_one2one,92.9293,92.9293,100.0,1.0,ENSMUSG00000107002,Ncbp2as2,ortholog_one2one,73.7374,76.8421,100.0,1.0
NCCRP1,ENSCJAG00000014055.5,ENSG00000188505,NCCRP1,ortholog_one2one,89.7059,88.7273,100.0,1.0,ENSMUSG00000047586,Nccrp1,ortholog_one2one,75.3676,70.4467,75.0,1.0
NCDN,ENSCJAG00000001525.5,ENSG00000020129,NCDN,ortholog_one2one,94.8207,97.9424,100.0,1.0,ENSMUSG00000028833,Ncdn,ortholog_one2one,94.0239,97.1193,100.0,1.0
NCEH1,ENSCJAG00000074580.1,ENSG00000144959,NCEH1,ortholog_one2one,91.2322,94.3627,100.0,1.0,ENSMUSG00000027698,Nceh1,ortholog_one2one,82.9384,85.7843,100.0,1.0
NCF1,ENSCJAG00000002787.4,ENSG00000158517,NCF1,ortholog_one2one,94.8718,94.8718,75.0,1.0,ENSMUSG00000015950,Ncf1,ortholog_one2one,83.3333,80.4455,100.0,1.0
NCF2,ENSCJAG00000005237.5,ENSG00000116701,NCF2,ortholog_one2one,88.3882,96.9582,100.0,1.0,ENSMUSG00000026480,Ncf2,ortholog_one2one,78.1629,85.9048,100.0,1.0
NCF4,ENSCJAG00000013982.5,ENSG00000100365,NCF4,ortholog_one2one,94.9853,94.9853,100.0,1.0,ENSMUSG00000071715,Ncf4,ortholog_one2one,85.8407,85.8407,75.0,1.0
NCK1,ENSCJAG00000002476.5,ENSG00000158092,NCK1,ortholog_one2one,98.939,98.939,100.0,1.0,ENSMUSG00000032475,Nck1,ortholog_one2one,98.939,98.939,100.0,1.0
NCK2,ENSCJAG00000008073.5,ENSG00000071051,NCK2,ortholog_one2one,99.7368,99.7368,75.0,1.0,ENSMUSG00000066877,Nck2,ortholog_one2one,95.7895,95.7895,75.0,1.0
NCKAP1,ENSCJAG00000011170.5,ENSG00000061676,NCKAP1,ortholog_one2one,99.1213,100.0,100.0,1.0,ENSMUSG00000027002,Nckap1,ortholog_one2one,98.5061,98.8536,100.0,1.0
NCKAP1L,ENSCJAG00000018974.5,ENSG00000123338,NCKAP1L,ortholog_one2one,97.5309,98.1366,100.0,1.0,ENSMUSG00000022488,Nckap1l,ortholog_one2one,94.2681,94.2681,75.0,1.0
NCKAP5,ENSCJAG00000014208.5,ENSG00000176771,NCKAP5,ortholog_one2one,87.0265,87.847,100.0,1.0,ENSMUSG00000049690,Nckap5,ortholog_one2one,65.2828,65.8984,100.0,1.0
NCKAP5L,ENSCJAG00000046299.3,ENSG00000167566,NCKAP5L,ortholog_one2one,94.8237,94.7526,75.0,1.0,ENSMUSG00000023009,Nckap5l,ortholog_one2one,85.5214,86.1678,75.0,1.0
NCKIPSD,ENSCJAG00000003195.4,ENSG00000213672,NCKIPSD,ortholog_one2one,95.8391,95.7064,100.0,1.0,ENSMUSG00000032598,Nckipsd,ortholog_one2one,89.3204,90.1961,100.0,1.0
NCL,ENSCJAG00000013538.5,ENSG00000115053,NCL,ortholog_one2one,90.6944,91.9718,100.0,1.0,ENSMUSG00000026234,Ncl,ortholog_one2one,78.1944,79.6322,100.0,1.0
NCMAP,ENSCJAG00000042100.3,ENSG00000184454,NCMAP,ortholog_one2one,94.1176,94.1176,100.0,1.0,ENSMUSG00000043924,Ncmap,ortholog_one2one,76.4706,66.1017,100.0,1.0
NCOA1,ENSCJAG00000007912.5,ENSG00000084676,NCOA1,ortholog_one2one,98.9591,98.9591,100.0,1.0,ENSMUSG00000020647,Ncoa1,ortholog_one2one,92.644,92.2598,100.0,1.0
NCOA2,ENSCJAG00000007974.5,ENSG00000140396,NCOA2,ortholog_one2one,97.8378,98.9071,100.0,1.0,ENSMUSG00000005886,Ncoa2,ortholog_one2one,92.6351,93.7757,100.0,1.0
NCOA3,ENSCJAG00000016602.5,ENSG00000124151,NCOA3,ortholog_one2one,95.6674,96.1376,100.0,1.0,ENSMUSG00000027678,Ncoa3,ortholog_one2one,82.0405,83.6778,100.0,1.0
NCOA4,ENSCJAG00000013352.5,ENSG00000266412,NCOA4,ortholog_one2one,83.5277,93.3225,25.0,1.0,ENSMUSG00000056234,Ncoa4,ortholog_one2one,73.3236,80.48,75.0,1.0
NCOA5,ENSCJAG00000017137.5,ENSG00000124160,NCOA5,ortholog_one2one,98.791,98.791,100.0,1.0,ENSMUSG00000039804,Ncoa5,ortholog_one2one,92.5734,92.5734,100.0,1.0
NCOA6,ENSCJAG00000018049.5,ENSG00000198646,NCOA6,ortholog_one2one,96.8039,96.8977,100.0,1.0,ENSMUSG00000038369,Ncoa6,ortholog_one2one,90.2663,90.0918,100.0,1.0
NCOA7,ENSCJAG00000003719.5,ENSG00000111912,NCOA7,ortholog_one2one,94.8038,94.9045,100.0,1.0,ENSMUSG00000039697,Ncoa7,ortholog_one2one,82.0785,82.0785,100.0,1.0
NCOR1,ENSCJAG00000012051.5,ENSG00000141027,NCOR1,ortholog_one2one,94.998,98.0738,100.0,1.0,ENSMUSG00000018501,Ncor1,ortholog_one2one,89.3609,91.7278,100.0,1.0
NCOR2,ENSCJAG00000011676.6,ENSG00000196498,NCOR2,ortholog_one2one,96.0368,95.4256,100.0,1.0,ENSMUSG00000029478,Ncor2,ortholog_one2one,86.1089,85.7998,100.0,1.0
NCR1,ENSCJAG00000017719.6,ENSG00000189430,NCR1,ortholog_one2one,84.4371,83.8816,100.0,1.0,ENSMUSG00000062524,Ncr1,ortholog_one2one,61.2583,56.9231,100.0,1.0
NCR2,ENSCJAG00000004170.5,ENSG00000096264,NCR2,ortholog_one2one,82.1818,81.8841,50.0,1.0,,,,,,,
NCR3,ENSCJAG00000003096.4,ENSG00000204475,NCR3,ortholog_one2one,89.0,88.5572,100.0,1.0,,,,,,,
NCSTN,ENSCJAG00000005777.5,ENSG00000162736,NCSTN,ortholog_one2one,83.1515,96.756,100.0,1.0,ENSMUSG00000003458,Ncstn,ortholog_one2one,75.8788,88.4181,100.0,1.0
NDC80,ENSCJAG00000000078.4,ENSG00000080986,NDC80,ortholog_one2one,85.5869,89.7196,50.0,1.0,ENSMUSG00000024056,Ndc80,ortholog_one2one,75.0371,78.6604,50.0,0.0
NDE1,ENSCJAG00000005503.5,ENSG00000072864,NDE1,ortholog_one2one,97.3134,97.3134,100.0,1.0,ENSMUSG00000022678,Nde1,ortholog_one2one,85.6716,83.4302,100.0,1.0
NDEL1,ENSCJAG00000014341.5,ENSG00000166579,NDEL1,ortholog_one2one,82.4289,92.4638,100.0,1.0,ENSMUSG00000018736,Ndel1,ortholog_one2one,78.8114,88.4058,100.0,1.0
